,id,name,county,state_code,state,zip_codes,type,population,median_income
37502,33317,Snyder,Kiowa County,OK,Oklahoma,73566,City,1335,35884
36510,36350,Seneca,Venango County,PA,Pennsylvania,16346,CDP,1335,53783
8196,30633,Coitsville,Mahoning County,OH,Ohio,16155 / 44405 / 44425 / 44436 / 44505,Township,1335,55664
36003,17852,Saranac,Ionia County,MI,Michigan,48881 / 49331,Village,1335,31042
39693,23604,Swepsonville,Alamance County,NC,North Carolina,27253 / 27258 / 27359,Town,1335,68350
26160,41764,Middletown,Frederick County,VA,Virginia,22645 / 22649,Town,1334,60625
40049,39284,Tennessee Ridge,Houston County / Stewart County,TN,Tennessee,37061 / 37178,Town,1334,39811
21572,10811,Lake Dalecarlia,Lake County,IN,Indiana,46307 / 46356,CDP,1334,57212
22149,37395,Latta,Dillon County,SC,South Carolina,29565,Town,1334,28421
5303,34164,Burgettstown,Washington County,PA,Pennsylvania,15021 / 15053,Borough,1333,42738
22371,2674,Lebec,Kern County,CA,California,93225 / 93243,CDP,1333,56324
26358,10970,Millcreek,Fountain County,IN,Indiana,47952 / 47987,Township,1333,39545
41107,41373,Uintah,Weber County,UT,Utah,84403 / 84405,Town,1333,70682
6970,28368,Charleston,Montgomery County,NY,New York,12010 / 12066 / 12072 / 12166,Town,1333,52500
28814,11071,Niles,Delaware County,IN,Indiana,47320 / 47336 / 47338,Township,1333,60547
15716,26488,Grafton,Grafton County,NH,New Hampshire,3240,Town,1333,48750
11951,2353,Eldridge,Sonoma County,CA,California,95431 / 95442 / 95476,CDP,1333,54506
13560,34768,Flemington,Clinton County,PA,Pennsylvania,17745,Borough,1332,43365
39789,3276,Tahoe Vista,Placer County,CA,California,96143 / 96148,CDP,1332,47833
34152,26144,Richland,Saunders County,NE,Nebraska,68017 / 68033 / 68066,Township,1332,58750
14258,8133,Franklin Grove,Lee County,IL,Illinois,61031 / 61310,Township,1332,53155
28758,35818,Newville,Cumberland County,PA,Pennsylvania,17241,Borough,1331,40417
31344,14995,Pelham,Hampshire County,MA,Massachusetts,1002,Town,1331,90000
22851,8626,Liberty,Adams County,IL,Illinois,62320 / 62347,Township,1331,56607
13839,22705,Fort Belknap Agency,Blaine County,MT,Montana,59526,CDP,1331,24183
14425,28722,Fremont,Sullivan County,NY,New York,12723 / 12736 / 12741 / 12760 / 12766 / 12767 / 12776,Town,1330,46563
13059,10435,Fairview Park,Vermillion County,IN,Indiana,47842,Town,1330,46250
40430,23613,Toast,Surry County,NC,North Carolina,27030 / 27049,CDP,1330,31346
5745,2122,Calwa,Fresno County,CA,California,93725,CDP,1330,26103
21240,12609,La Crosse-Brookdale,Rush County,KS,Kansas,67520 / 67548 / 67556 / 67559 / 67575,Township,1330,32179
4162,5281,Boston,Thomas County,GA,Georgia,31626,City,1329,24261
41317,41947,Union Hall,Franklin County,VA,Virginia,24137 / 24176,CDP,1329,59500
22681,17318,Lewiston,Montmorency County,MI,Michigan,49756,CDP,1329,28148
36124,23535,Saxapahaw,Alamance County,NC,North Carolina,27253 / 27340,CDP,1329,55206
16500,39067,Grimsley,Fentress County,TN,Tennessee,38556 / 38565,CDP,1329,34257
33292,32005,Pusheta,Auglaize County,OH,Ohio,45895,Township,1328,61806
43268,32591,Webster,Wood County,OH,Ohio,43402 / 43443 / 43450 / 43551,Township,1328,62250
33056,29609,Preble,Cortland County,NY,New York,13077 / 13087 / 13141 / 13159,Town,1327,60714
9273,37874,Crooks,Minnehaha County,SD,South Dakota,57020,City,1327,82054
12235,26887,Elmer,Salem County,NJ,New Jersey,8318,Borough,1327,72411
25731,37425,Meggett,Charleston County,SC,South Carolina,29449,Town,1327,62604
17606,17105,Hay,Gladwin County,MI,Michigan,48612 / 48624,Township,1327,31065
22661,29077,Lewis,Essex County,NY,New York,12932 / 12950 / 12993 / 12996,Town,1327,45871
20832,14397,Killian,Livingston Parish,LA,Louisiana,70462,Town,1326,51000
25599,35568,Mead,Warren County,PA,Pennsylvania,16313 / 16352 / 16365 / 16701,Township,1326,49844
32945,39219,Powells Crossroads,Marion County,TN,Tennessee,37397,Town,1326,58750
6225,39565,Carrizo Hill,Dimmit County,TX,Texas,78834,CDP,1326,61689
12392,41578,Emory,Washington County,VA,Virginia,24327 / 24340 / 24361,CDP,1326,79821
1521,7322,Ashmore,Coles County,IL,Illinois,61912 / 61920 / 61933 / 61943,Township,1326,52228
25804,19776,Menahga,Wadena County,MN,Minnesota,56464,City,1326,26094
41496,44822,Utica,Winnebago County,WI,Wisconsin,54904 / 54964,Town,1326,74167
26695,44182,Mitchell,Sheboygan County,WI,Wisconsin,53011 / 53073,Town,1326,70833
11094,42083,Duxbury,Washington County,VT,Vermont,05660 / 05676,Town,1325,75000
36814,44614,Shell Lake,Washburn County,WI,Wisconsin,54871,City,1325,40169
34867,25007,Rolla,Rolette County,ND,North Dakota,58367,City,1325,38542
3614,27513,Black Rock,McKinley County,NM,New Mexico,87327,CDP,1325,23182
27744,40395,Munday,Knox County,TX,Texas,76371,City,1324,33850
20598,15954,Kenduskeag,Penobscot County,ME,Maine,4450,Town,1324,41121
2996,39445,Benavides,Duval County,TX,Texas,78341,City,1324,32038
17809,22747,Helena West Side,Lewis and Clark County,MT,Montana,59601 / 59602 / 59636,CDP,1324,55125
13566,42105,Fletcher,Franklin County,VT,Vermont,05444 / 05448 / 05454 / 05464,Town,1324,85000
30240,40483,Orange Grove,Jim Wells County,TX,Texas,78372,City,1324,57083
15581,568,Goodwater,Coosa County,AL,Alabama,35072,Town,1324,23809
25566,42700,McMillin,Pierce County,WA,Washington,98360 / 98374,CDP,1324,81111
35608,38615,Salem,McCook County,SD,South Dakota,57058,City,1324,49750
29939,33197,Okarche,Canadian County / Kingfisher County,OK,Oklahoma,73762,Town,1324,73750
35433,23523,Rutherford College,Burke County,NC,North Carolina,28612 / 28671 / 28690,Town,1323,48380
3342,23012,Beulaville,Duplin County,NC,North Carolina,28518,Town,1323,19219
17640,19241,Hayfield,Dodge County,MN,Minnesota,55940,City,1323,46500
32547,42790,Point Roberts,Whatcom County,WA,Washington,98281,CDP,1323,51474
5038,30454,Brush Creek,Muskingum County,OH,Ohio,43701 / 43720 / 43771 / 43777,Township,1323,34115
4865,423,Brookside,Jefferson County,AL,Alabama,35036 / 35041 / 35073 / 35117 / 35214,Town,1323,34554
36651,3185,Shandon,San Luis Obispo County,CA,California,93461,CDP,1323,57632
14320,1621,Fredonia,Coconino County,AZ,Arizona,86022,Town,1323,46490
20254,15953,Jonesport,Washington County,ME,Maine,4649,Town,1323,32961
34041,32034,Rice,Sandusky County,OH,Ohio,43420 / 43442 / 43449,Township,1323,46114
6268,43273,Carson,Portage County,WI,Wisconsin,54443 / 54475 / 54481,Town,1323,68281
45033,5834,Woodbine,Camden County,GA,Georgia,31569,City,1322,39359
40480,9753,Toluca,Marshall County,IL,Illinois,61369,City,1322,46250
12788,8048,Ewing,Franklin County,IL,Illinois,62812 / 62836 / 62897,Township,1322,47574
7542,18630,Clara City,Chippewa County,MN,Minnesota,56222 / 56260,City,1322,54408
33792,20189,Redby,Beltrami County,MN,Minnesota,56670 / 56671,CDP,1321,36053
44335,42335,Whitingham,Windham County,VT,Vermont,05342 / 05361,Town,1321,49076
30792,9149,Palestine,Crawford County,IL,Illinois,62451,Village,1321,35855
7964,13733,Clinton,Hickman County,KY,Kentucky,42031,City,1321,25391
12076,39775,Elkhart,Anderson County,TX,Texas,75839,Town,1321,35875
29892,38432,Oglala,Oglala Lakota County,SD,South Dakota,57764 / 57770,CDP,1321,21757
13105,39034,Falling Water,Hamilton County,TN,Tennessee,37343 / 37415,CDP,1320,67708
18457,31119,Holiday Valley,Clark County,OH,Ohio,45324,CDP,1320,78929
22563,29072,Leon,Cattaraugus County,NY,New York,14138 / 14719 / 14726 / 14751,Town,1320,36058
34831,4289,Rodney Village,Kent County,DE,Delaware,19904,CDP,1320,50724
5031,21034,Brunswick,Chariton County,MO,Missouri,64660 / 65236 / 65246 / 65286,Township,1320,37303
7424,43319,Christiana,Dane County,WI,Wisconsin,53523 / 53531 / 53534 / 53589,Town,1319,61042
23027,38280,Lincoln,Brown County,SD,South Dakota,57401 / 57481,Township,1319,72105
41457,14610,Urania,LaSalle Parish,LA,Louisiana,71480,Town,1319,36667
21310,21570,La Plata,Macon County,MO,Missouri,63549,City,1319,36094
16282,21388,Greenfield,Dade County,MO,Missouri,65661,City,1319,24350
20781,29016,Kiantone,Chautauqua County,NY,New York,14701 / 14738,Town,1319,57115
34984,40686,Roscoe,Nolan County,TX,Texas,79545,City,1318,41250
35385,5710,Russell,Barrow County,GA,Georgia,30680,CDP,1318,34417
38301,26643,Springfield,Sullivan County,NH,New Hampshire,03257 / 03284 / 03287 / 03748 / 03751 / 03753,Town,1318,73625
32970,44439,Poygan,Winnebago County,WI,Wisconsin,54963 / 54986,Town,1318,70481
15126,43658,Gibson,Manitowoc County,WI,Wisconsin,54208 / 54227 / 54228 / 54241 / 54247,Town,1318,60987
20277,29003,Jordan,Onondaga County,NY,New York,13080,Village,1317,50313
20288,40068,Josephine,Collin County / Hunt County,TX,Texas,75135 / 75164 / 75173 / 75189,City,1317,70972
5237,11915,Buhler,Reno County,KS,Kansas,67522,City,1317,52933
3104,38928,Benton,Polk County,TN,Tennessee,37307,Town,1317,37344
3585,43159,Black Brook,Polk County,WI,Wisconsin,54001 / 54005 / 54007,Town,1317,54583
19402,4661,Inglis,Levy County,FL,Florida,34449,Town,1317,26193
10494,10378,Dillsboro,Dearborn County,IN,Indiana,47018,Town,1317,39440
3592,43160,Black Creek,Outagamie County,WI,Wisconsin,54106,Village,1317,52708
13255,39823,Farwell,Parmer County,TX,Texas,79325,City,1317,44145
8238,30634,Coldstream,Hamilton County,OH,Ohio,45255,CDP,1316,151625
19030,8407,Humboldt,Coles County,IL,Illinois,61910 / 61920 / 61931 / 61938,Township,1316,58529
3387,43147,Big Bend,Waukesha County,WI,Wisconsin,53103 / 53149 / 53150 / 53189,Village,1316,72778
3349,30361,Beverly,Washington County,OH,Ohio,45715,Village,1316,33750
37291,45351,Sistersville,Tyler County,WV,West Virginia,26175,City,1316,31042
37964,23564,Southmont,Davidson County,NC,North Carolina,27292,CDP,1316,67114
26676,22435,Mississippi Valley State University,Leflore County,MS,Mississippi,38941,CDP,1315,35385
11134,30770,Eagle,Brown County,OH,Ohio,45133 / 45171 / 45697,Township,1315,35900
4021,30395,Bokescreek,Logan County,OH,Ohio,43311 / 43345 / 43347 / 43358,Township,1315,59792
6606,23069,Cedar Point,Carteret County,NC,North Carolina,28584,Town,1315,81705
16206,31008,Green Springs,Sandusky County / Seneca County,OH,Ohio,44836,Village,1315,34609
6646,1542,Centennial Park,Mohave County,AZ,Arizona,86021 / 86022,CDP,1315,45060
4052,28233,Bombay,Franklin County,NY,New York,12914 / 12916 / 12957 / 13655,Town,1314,41250
21052,3688,Kittredge,Jefferson County,CO,Colorado,80439 / 80457,CDP,1314,55958
30252,29450,Orangeville,Wyoming County,NY,New York,14011 / 14167 / 14569,Town,1314,59922
8147,28429,Cochecton,Sullivan County,NY,New York,12720 / 12723 / 12726 / 12727 / 12752 / 12764 / 18415,Town,1314,56667
38198,23574,Spring Hope,Nash County,NC,North Carolina,27882,Town,1314,24167
2352,16388,Batavia,Branch County,MI,Michigan,49028 / 49036,Township,1314,45417
3794,28223,Bloomfield,Ontario County,NY,New York,14469,Village,1314,55298
15567,22352,Goodman,Holmes County,MS,Mississippi,39079,Town,1313,17404
43567,36951,West Fairview,Cumberland County,PA,Pennsylvania,17025,CDP,1313,49318
4806,42040,Brookfield,Orange County,VT,Vermont,05036 / 05060 / 05679,Town,1313,56339
25051,41741,Marshall,Fauquier County,VA,Virginia,20115 / 20116 / 20198,CDP,1313,39167
7858,457,Cleveland,Blount County,AL,Alabama,35049 / 35121,Town,1313,40909
43010,13540,Wathena,Doniphan County,KS,Kansas,66090,City,1313,47500
43629,44914,West Kewaunee,Kewaunee County,WI,Wisconsin,54216,Town,1313,54018
19539,10670,Iroquois,Newton County,IN,Indiana,47922 / 47948 / 47951,Township,1313,42614
44025,32628,Wetherington,Butler County,OH,Ohio,45069,CDP,1313,162132
36818,6825,Shell Rock,Butler County,IA,Iowa,50670,City,1313,50324
31322,27763,Pecos,San Miguel County,NM,New Mexico,87552,Village,1313,19504
25035,1257,Marshall,Searcy County,AR,Arkansas,72650,City,1313,27216
38490,4295,St. Georges,New Castle County,DE,Delaware,19701 / 19709 / 19720 / 19733,CDP,1312,98750
24504,4780,Manasota Key,Charlotte County,FL,Florida,34223,CDP,1312,69931
40347,32365,Tiltonsville,Jefferson County,OH,Ohio,43943 / 43963,Village,1312,33750
26572,31592,Minerva Park,Franklin County,OH,Ohio,43231,Village,1312,81711
15030,21334,Gerald,Franklin County,MO,Missouri,63037,City,1312,38839
25060,5573,Marshallville,Macon County,GA,Georgia,31057,City,1312,32708
12300,34682,Elverson,Chester County,PA,Pennsylvania,19520,Borough,1311,55833
18215,17130,Hill,Ogemaw County,MI,Michigan,48635 / 48739,Township,1311,38674
26105,31545,Middlebury,Knox County,OH,Ohio,43019,Township,1311,102593
2237,45028,Barrackville,Marion County,WV,West Virginia,26554 / 26559,Town,1311,47344
7369,39596,China Grove,Bexar County,TX,Texas,78263,Town,1311,91250
17549,35019,Haverford College,Delaware County / Montgomery County,PA,Pennsylvania,19003 / 19041,CDP,1311,153182
37625,45354,Sophia,Raleigh County,WV,West Virginia,25827 / 25921,Town,1311,33929
822,28090,Amboy,Oswego County,NY,New York,13028 / 13044 / 13167 / 13316 / 13493,Town,1311,50089
30937,9166,Paradise,Coles County,IL,Illinois,61928 / 61938 / 62447 / 62469,Township,1311,36607
23824,31403,Loveland Park,Hamilton County / Warren County,OH,Ohio,45039 / 45140,CDP,1311,63293
24390,6546,Maharishi Vedic City,Jefferson County,IA,Iowa,52556,City,1310,55313
4949,42417,Browns Point,Pierce County,WA,Washington,98422,CDP,1310,78462
21666,4727,Lake Mary Jane,Orange County,FL,Florida,32832,CDP,1310,75750
5042,45070,Brush Fork,Mercer County,WV,West Virginia,24701,CDP,1309,32642
25723,16019,Medway,Penobscot County,ME,Maine,4460,Town,1309,41700
40886,42294,Tunbridge,Orange County,VT,Vermont,05061 / 05068 / 05077,Town,1309,55625
21457,27658,Laguna,Cibola County,NM,New Mexico,87026 / 87038,CDP,1309,32760
15583,32982,Goodwell,Texas County,OK,Oklahoma,73939,Town,1309,38824
34868,17809,Rolland,Isabella County,MI,Michigan,48829 / 49310,Township,1309,54500
5104,7545,Buckeye,Stephenson County,IL,Illinois,61013 / 61018 / 61032 / 61050 / 61060,Township,1308,58421
26106,35591,Middlebury,Tioga County,PA,Pennsylvania,16901 / 16933 / 16935 / 16946,Township,1308,53917
39219,32309,Stryker,Williams County,OH,Ohio,43557,Village,1308,46830
14382,38020,Freeman,Hutchinson County,SD,South Dakota,57029,City,1308,43059
27036,35674,Montour,Columbia County,PA,Pennsylvania,17815 / 17821,Township,1308,47946
30146,17618,Onekama,Manistee County,MI,Michigan,49614 / 49660 / 49675,Township,1308,49940
1450,37137,Ashaway,Washington County,RI,Rhode Island,2804,CDP,1307,83631
33142,23474,Princeton,Johnston County,NC,North Carolina,27569,Town,1307,29531
26096,35590,Middleburg,Snyder County,PA,Pennsylvania,17842,Borough,1307,38456
12255,512,Elmore,Elmore County,AL,Alabama,36020 / 36022 / 36025 / 36092,Town,1307,40150
24429,5931,Makaha Valley,Honolulu County,HI,Hawaii,96792,CDP,1307,48077
35890,26635,Sandwich,Carroll County,NH,New Hampshire,03227 / 03259 / 03883 / 03886,Town,1307,57000
22354,29065,Lebanon,Madison County,NY,New York,13332 / 13334 / 13346,Town,1306,48365
22265,14415,Lawtell,St. Landry Parish,LA,Louisiana,70550 / 70570,CDP,1306,47500
23199,35398,Litchfield,Bradford County,PA,Pennsylvania,18810 / 18840 / 18850,Township,1306,57898
9817,34461,Davidsville,Somerset County,PA,Pennsylvania,15928,CDP,1306,51694
13094,43569,Fall Creek,Eau Claire County,WI,Wisconsin,54742,Village,1306,52396
45324,10009,Wyanet,Bureau County,IL,Illinois,61356 / 61379,Township,1306,53493
24016,42162,Lunenburg,Essex County,VT,Vermont,05904 / 05906,Town,1305,33750
33089,20161,Preston,Fillmore County,MN,Minnesota,55965,City,1305,43150
31263,13061,Peabody,Marion County,KS,Kansas,66866,Township,1305,36250
10681,16784,Douglas,Allegan County,MI,Michigan,49406 / 49408 / 49453,City,1305,47431
25528,17440,McKinley,Emmet County,MI,Michigan,49755 / 49769,Township,1305,34417
5559,2108,Byron,Contra Costa County,CA,California,94513 / 94514,CDP,1305,74583
13947,38005,Fort Thompson,Buffalo County,SD,South Dakota,57339,CDP,1305,28203
43623,23664,West Jefferson,Ashe County,NC,North Carolina,28694,Town,1305,21563
10349,2287,Descanso,San Diego County,CA,California,91901 / 91916,CDP,1305,68750
3260,7437,Bethany,Moultrie County,IL,Illinois,61914,Village,1305,40481
12458,5420,Enigma,Berrien County,GA,Georgia,31749,Town,1305,23221
24615,6553,Manly,Worth County,IA,Iowa,50456,City,1305,42434
34194,36217,Richlandtown,Bucks County,PA,Pennsylvania,18955,Borough,1305,63707
21662,42640,Lake Marcel-Stillwater,King County,WA,Washington,98014,CDP,1305,130694
34184,44500,Richland,Richland County,WI,Wisconsin,53581,Town,1305,52461
23945,45231,Lubeck,Wood County,WV,West Virginia,26101 / 26181,CDP,1304,49638
40456,325,Tok,Southeast Fairbanks Census Area,AK,Alaska,99780,CDP,1304,56818
22089,24556,Larimore,Grand Forks County,ND,North Dakota,58251,City,1304,47829
5289,16537,Burdell,Osceola County,MI,Michigan,49655 / 49688,Township,1304,50313
24722,8744,Maple Park,DeKalb County / Kane County,IL,Illinois,60151,Village,1304,62261
19487,40043,Iowa Colony,Brazoria County,TX,Texas,77578 / 77583,Village,1303,74018
32035,23457,Pinetops,Edgecombe County,NC,North Carolina,27864,Town,1303,22798
42702,25315,Washburn,McLean County,ND,North Dakota,58577,City,1303,64583
6185,27533,Carnuel,Bernalillo County,NM,New Mexico,87123,CDP,1303,37962
33789,36183,Redbank,Clarion County,PA,Pennsylvania,15864 / 16224 / 16240 / 16242,Township,1303,39338
40291,29935,Thurston,Steuben County,NY,New York,14801 / 14810 / 14820 / 14821 / 14879,Town,1303,50385
17182,10584,Harmony,Posey County,IN,Indiana,47631 / 47633 / 47638,Township,1303,53661
41118,36733,Ulster,Bradford County,PA,Pennsylvania,18810 / 18831 / 18848 / 18850,Township,1302,45865
27925,29304,Napoli,Cattaraugus County,NY,New York,14719 / 14755 / 14772,Town,1302,49946
8022,41525,Clintwood,Dickenson County,VA,Virginia,24228,Town,1302,39750
30029,5947,Olinda,Maui County,HI,Hawaii,96768,CDP,1302,72692
26686,8868,Mitchell,Madison County,IL,Illinois,62040,CDP,1301,47793
24511,44073,Manawa,Waupaca County,WI,Wisconsin,54949,City,1301,49635
10931,21231,Duenweg,Jasper County,MO,Missouri,64801 / 64841,City,1301,33750
39151,3253,Stratford,Kings County,CA,California,93266,CDP,1301,22401
23262,44028,Little Round Lake,Sawyer County,WI,Wisconsin,54843,CDP,1301,22632
18837,1652,Hotevilla-Bacavi,Navajo County,AZ,Arizona,86030,CDP,1300,41467
36808,9536,Sheldon,Iroquois County,IL,Illinois,60953 / 60966 / 60970,Township,1300,37635
32135,29552,Pittsfield,Otsego County,NY,New York,13335 / 13411 / 13843,Town,1300,44767
19427,35145,Intercourse,Lancaster County,PA,Pennsylvania,17529 / 17572,CDP,1300,50962
4486,16498,Breckenridge,Gratiot County,MI,Michigan,48615,Village,1300,30580
27427,5613,Mount Airy,Habersham County,GA,Georgia,30531 / 30563,Town,1300,41184
9686,42073,Danby,Rutland County,VT,Vermont,05739 / 05761,Town,1300,57171
40488,1863,Tombstone,Cochise County,AZ,Arizona,85638,City,1300,32140
2329,45435,Basin,Big Horn County,WY,Wyoming,82410,Town,1300,54444
5022,18518,Brunswick,Kanabec County,MN,Minnesota,55006 / 55051 / 56358,Township,1299,58370
11380,15857,East Machias,Washington County,ME,Maine,4630,Town,1299,42885
17584,39958,Hawkins,Wood County,TX,Texas,75765,City,1299,48333
18988,1186,Hughes,St. Francis County,AR,Arkansas,72348,City,1299,18547
2945,41436,Belmont Estates,Rockingham County,VA,Virginia,22801,CDP,1299,103036
5200,32795,Buffalo,Harper County,OK,Oklahoma,73834 / 73848,Town,1299,39844
2624,45034,Beaver,Raleigh County,WV,West Virginia,25813 / 25832,CDP,1299,49147
12471,42092,Enosburg Falls,Franklin County,VT,Vermont,5450,Village,1299,39306
38654,36592,St. Vincent College,Westmoreland County,PA,Pennsylvania,15650,CDP,1299,49088
34672,15609,Rock Hall,Kent County,MD,Maryland,21661,Town,1298,51339
